,features,Importance,scen_feat,main_features,Affordance_Question,Affordance_Answer,scen_Question,scen_Answer
626,location_2:Laptop_Q11_feat5,8.58119658119658,location_2,Laptop_Q11_feat5,Which of the following design components on your Laptop help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
378,Relationship_2:Laptop_Q2_feat2,8.58119658119658,Relationship_2,Laptop_Q2_feat2,"How do you multitask (i.e.,use other functionalities) on Laptop while executing this task?",I use/view another application using voice-based input ,Scenario relation,strong ties
381,Relationship_2:Laptop_Q5_feat3,8.58119658119658,Relationship_2,Laptop_Q5_feat3,What level of accuracy does your Laptop provide when executing the task?,"The device makes some errors, but it tries to correct itself by learning from my previous actions or more interactions with me.  ",Scenario relation,strong ties
383,Relationship_2:Laptop_Q8_feat1,8.58119658119658,Relationship_2,Laptop_Q8_feat1,What level of personalized communication does your Laptop provide while performing this task?,The device communicates with me through informal/human-like responses or notifications,Scenario relation,strong ties
601,location_2:Laptop_Q1_feat1,8.58119658119658,location_2,Laptop_Q1_feat1,Which of the following type of interactions do you use while executing a command on Laptop,Voice-based interaction  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
271,Relationship_3:Laptop_Q8_feat1,8.58119658119658,Relationship_3,Laptop_Q8_feat1,What level of personalized communication does your Laptop provide while performing this task?,The device communicates with me through informal/human-like responses or notifications,Scenario relation,weak ties
280,Relationship_3:Laptop_Q1_feat7,8.58119658119658,Relationship_3,Laptop_Q1_feat7,Which of the following type of interactions do you use while executing a command on Laptop?,The input modality does not matter to me or is not provided by the device  ,Scenario relation,weak ties
473,location_3:Laptop_Q2_feat5,8.58119658119658,location_3,Laptop_Q2_feat5,"How do you multitask (i.e.,use other functionalities) on Laptop while executing this task?",Being able to do something else simultaneously on the device does not matter to me  for this task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
276,Relationship_3:Laptop_Q9_feat4,8.58119658119658,Relationship_3,Laptop_Q9_feat4,How does your Laptop help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario relation,weak ties
40,location_1:Laptop_Q10_feat4,8.58119658119658,location_1,Laptop_Q10_feat4,How does Laptop provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  ,Scenario location,Home
376,Relationship_2:Laptop_Q10_feat4,8.58119658119658,Relationship_2,Laptop_Q10_feat4,How does Laptop provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  ,Scenario relation,strong ties
277,Relationship_3:Laptop_Q10_feat1,8.58119658119658,Relationship_3,Laptop_Q10_feat1,How does Laptop provide feedback or respond to your actions as you execute the task,"Through lights, vibrations   ",Scenario relation,weak ties
269,Relationship_3:Laptop_Q5_feat3,8.58119658119658,Relationship_3,Laptop_Q5_feat3,What level of accuracy does your Laptop provide when executing the task?,"The device makes some errors, but it tries to correct itself by learning from my previous actions or more interactions with me.  ",Scenario relation,weak ties
67,location_1:Q13_feat1,8.560084448530661,location_1,Q13_feat1,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Physical hardware (e.g., keyboard, screen, headphones, speakers, storage space)  ",Scenario location,Home
68,location_1:Q13_feat2,8.254367146797424,location_1,Q13_feat2,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,"Software application (e.g, apps on your cellphone to visualize task related information from activity trackers, plugins)  ",Scenario location,Home
69,location_1:Q6_feat2,8.209023085517106,location_1,Q6_feat2,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should prompt me for providing more information when instructions are unclear or missing.  ,Scenario location,Home
70,location_1:Q10_feat2,8.175843634010961,location_1,Q10_feat2,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through audio/voice based notifications/responses   ,Scenario location,Home
519,location_3:Q4_feat1,8.14583600495273,location_3,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   ,Scenario location,"Public (park, street etc)"
72,location_1:Q8_feat2,7.8776456871836515,location_1,Q8_feat2,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,"Customizability of features based on current context and past interactions (e.g., sorting notifications by relevance)   ",Scenario location,Home
505,location_3:Q1_feat4,7.559660348504968,location_3,Q1_feat4,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction using physical keyboard ,Scenario location,"Public (park, street etc)"
170,Relationship_1:Q1_feat3,7.3377873122893025,Relationship_1,Q1_feat3,Which of the following type of interactions would you like to use to perform this task?,Text-based interaction with a digital pen/Stylus  ,Scenario relation,alone
73,location_1:Q10_feat6,6.95692443899615,location_1,Q10_feat6,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,"As long as feedback is unambiguous and easy to follow, mode of feedback does not matter to me.   ",Scenario location,Home
522,location_3:Q13_feat4,6.5561117353946035,location_3,Q13_feat4,Which of the following would you like to be able to additionally connect/download to/on your device(s) to execute the task? ,The ability to connect/download an additional things does not matter to me  for this task.,Scenario location,"Public (park, street etc)"
61,location_1:Laptop_Q5_feat4,6.435897435897435,location_1,Laptop_Q5_feat4,What level of accuracy does your Laptop provide when executing the task,"The device makes some errors only when multitasking (e.g., while listening to music on voice-assistant it might not completely understand another command)  ",Scenario location,Home
189,Relationship_1:Laptop_Q10_feat6,6.435897435897435,Relationship_1,Laptop_Q10_feat6,How does Laptop provide feedback or respond to your actions as you execute the task?,"As the feedback provided by my device is unambiguous and easy to follow, mode of feedback does not matter to me. ",Scenario relation,alone
411,Relationship_2:Laptop_Q5_feat6,6.435897435897435,Relationship_2,Laptop_Q5_feat6,What level of accuracy does your Laptop provide when executing the task,Level of  accuracy does not matter to me while using this device for this task or is not provided by the device  ,Scenario relation,strong ties
168,Relationship_1:Laptop_Q1_feat7,6.435897435897435,Relationship_1,Laptop_Q1_feat7,Which of the following type of interactions do you use while executing a command on Laptop?,The input modality does not matter to me or is not provided by the device  ,Scenario relation,alone
