,features,Importance,scen_feat,main_features,Affordance_Question,Affordance_Answer,scen_Question,scen_Answer
296,location_2:Q7_feat3,8.158805317792751,location_2,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
73,location_3:Q6_feat2,8.144479366961416,location_3,Q6_feat2,When would you desire to have an option of providing or changing any task related information on any of your device(s) while performing this task?,Device(s) should prompt me for providing more information when instructions are unclear or missing.  ,Scenario location,"Public (park, street etc)"
627,location_1:Smart_Phone_Q11_feat5,7.903361344537815,location_1,Smart_Phone_Q11_feat5,Which of the following design components on your Smart_Phone help you to develop an intuition before you decide how to complete this task,I do not need the device to help me in deciding the best way to perform a task or is not provided by the device  ,Scenario location,Home
57,location_3:Smart_Phone_Q10_feat7,7.903361344537815,location_3,Smart_Phone_Q10_feat7,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  ,Scenario location,"Public (park, street etc)"
152,Relationship_1:Smart_Phone_Q5_feat2,7.903361344537815,Relationship_1,Smart_Phone_Q5_feat2,What level of accuracy do you expect any of the device(s) to achieve for executing this task?,The device(s) can make errors sometimes  ,Scenario relation,alone
577,location_1:Smart_Phone_Q7_feat3,7.903361344537815,location_1,Smart_Phone_Q7_feat3,Which of the following features help you in reaching the desired level of trust to perform this task on Smart_Phone?,I enables me to control how it executes this task  ,Scenario location,Home
389,Relationship_2:Smart_Phone_Q4_feat3,7.903361344537815,Relationship_2,Smart_Phone_Q4_feat3,Which aspects of mobility does Smart_Phone  provide as you perform this task?,Mobility of this device does not matter to me  for this task or is not provided by the device,Scenario relation,strong ties
617,location_1:Smart_Phone_Q10_feat7,7.903361344537815,location_1,Smart_Phone_Q10_feat7,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  ,Scenario location,Home
160,Relationship_1:Q3_feat3,7.6047236476178846,Relationship_1,Q3_feat3,Which aspects of any of the device(s) would make it easier for you to use them for this task?,"The device(s) should be able to display any task related information (e.g, response) on a screen  ",Scenario relation,alone
383,Relationship_2:Q7_feat1,7.500017010852924,Relationship_2,Q7_feat1,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,To be able to define who has access to my information  ,Scenario relation,strong ties
138,Relationship_1:Q4_feat3,7.4236736972614805,Relationship_1,Q4_feat3,What aspects of mobility do you expect to have for performing this task?,Mobility of the device does not matter to me in this task,Scenario relation,alone
144,Relationship_1:Q10_feat2,7.408539826186887,Relationship_1,Q10_feat2,How would you expect any of your  device(s)  to provide feedback or respond to your actions as you perform this task?,Through audio/voice based notifications/responses   ,Scenario relation,alone
53,location_3:Smart_Phone_Q4_feat3,7.184873949579832,location_3,Smart_Phone_Q4_feat3,Which aspects of mobility does Smart_Phone  provide as you perform this task?,Mobility of this device does not matter to me  for this task or is not provided by the device,Scenario location,"Public (park, street etc)"
404,Relationship_2:Smart_Phone_Q1_feat3,7.184873949579832,Relationship_2,Smart_Phone_Q1_feat3,Which of the following type of interactions do you use while executing a command on Smart_Phone,Text-based interaction with a digital pen/Stylus  ,Scenario relation,strong ties
599,location_1:Smart_Phone_Q12_feat2,7.184873949579832,location_1,Smart_Phone_Q12_feat2,Which of these maintenance features in Smart_Phone affect you as you perform this task on it,Need of updating any software while/before performing the task  ,Scenario location,Home
168,Relationship_1:Smart_Phone_Q2_feat3,7.184873949579832,Relationship_1,Smart_Phone_Q2_feat3,"How do you multitask (i.e.,use other functionalities) on Smart_Phone while executing this task?","The modality of input (text- or voice-based) does not matter, as I am able to use another application simultaneously  ",Scenario relation,alone
634,location_1:Smart_Phone_Q3_feat6,7.184873949579832,location_1,Smart_Phone_Q3_feat6,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,Ease of use does not hold any relevance for me while using this device  for this task or is not provided by the device  ,Scenario location,Home
169,Relationship_1:Smart_Phone_Q10_feat7,7.184873949579832,Relationship_1,Smart_Phone_Q10_feat7,How does Smart_Phone provide feedback or respond to your actions as you execute the task?,The way in which this device provides feedback or responds to my actions does not affect the way I use it  for this task or is not provided by the device  ,Scenario relation,alone
381,Relationship_2:Smart_Phone_Q10_feat4,7.184873949579832,Relationship_2,Smart_Phone_Q10_feat4,How does Smart_Phone provide feedback or respond to your actions as you execute the task,Notifications/Reminders on other synced/connected devices  ,Scenario relation,strong ties
491,Relationship_3:Smart_Phone_Q8_feat1,7.184873949579832,Relationship_3,Smart_Phone_Q8_feat1,What level of personalized communication does your Smart_Phone provide while performing this task?,The device communicates with me through informal/human-like responses or notifications,Scenario relation,weak ties
75,location_3:Smart_Phone_Q9_feat4,7.184873949579832,location_3,Smart_Phone_Q9_feat4,How does your Smart_Phone help you understand the features that you use to perform this task,Through a voice assistant that helps me to understand how to use its features to perform the task ,Scenario location,"Public (park, street etc)"
522,Relationship_3:Smart_Phone_Q3_feat6,7.184873949579832,Relationship_3,Smart_Phone_Q3_feat6,Which  aspects of Smart_Phone makes it easy for you to use it for this task?,Ease of use does not hold any relevance for me while using this device  for this task or is not provided by the device  ,Scenario relation,weak ties
408,Relationship_2:Q7_feat3,7.170705124154921,Relationship_2,Q7_feat3,Which of the following features would help you in developing trust on any of your device(s) to be able to perform this task on it ? ,I should be able to control how device executes a task  ,Scenario relation,strong ties
76,location_3:Q4_feat1,7.058872671875764,location_3,Q4_feat1,What aspects of mobility do you expect to have for performing this task? ,Being able to move around while performing the task   ,Scenario location,"Public (park, street etc)"
265,location_2:Q3_feat1,6.989729597314737,location_2,Q3_feat1,Which aspects of any of the device(s) would make it easier for you to use them for this task?,It should be easy to find and understand the relevant features of the device(s) to complete the given task.  ,Scenario location,"Semi private places (resturants, coffee shop etc)"
189,Relationship_1:Q8_feat1,6.8448778809769495,Relationship_1,Q8_feat1,What sort of personalization or customizability do you expect to have from any your device(s) while performing this task?,Device(s) should be able to communicate with me through informal/human-like responses or notifications  ,Scenario relation,alone
